taxon	header	partition	gc_content	valid_sites	gc_sites	n_sites_in_partition
KX434864.1_Idodia	KX434864.1_Idodia	p31_ND4	0.30337078651685395	445	135	446
KX434864.1_Idodia	KX434864.1_Idodia	p32_ND4	0.25617977528089886	445	114	446
KX434864.1_Idodia	KX434864.1_Idodia	p34_ND5	0.24686940966010734	559	138	559
KX434864.1_Idodia	KX434864.1_Idodia	p35_ND5	0.12365591397849462	558	69	558
KX434864.1_Idodia	KX434864.1_Idodia	p37_ND6	0.2275449101796407	167	38	167
KX434864.1_Idodia	KX434864.1_Idodia	p38_ND6	0.25748502994011974	167	43	167
KX434864.1_Idodia	KX434864.1_Idodia	p40_rrnl	0.22969187675070027	1071	246	1074
KX434864.1_Idodia	KX434864.1_Idodia	p41_rrns	0.24605263157894736	760	187	787
KX434867.1_Creapi	KX434867.1_Creapi	p1_ATP6	0.2831858407079646	226	64	226
KX434867.1_Creapi	KX434867.1_Creapi	p2_ATP6	0.3495575221238938	226	79	226
KX434867.1_Creapi	KX434867.1_Creapi	p4_ATP8	0.16981132075471697	53	9	53
KX434867.1_Creapi	KX434867.1_Creapi	p5_ATP8	0.2830188679245283	53	15	53
KX434867.1_Creapi	KX434867.1_Creapi	p7_COX1	0.41015625	512	210	512
KX434867.1_Creapi	KX434867.1_Creapi	p8_COX1	0.40625	512	208	512
KX434867.1_Creapi	KX434867.1_Creapi	p10_COX2	0.3815789473684211	228	87	228
KX434867.1_Creapi	KX434867.1_Creapi	p11_COX2	0.35526315789473684	228	81	228
KX434867.1_Creapi	KX434867.1_Creapi	p13_COX3	0.38022813688212925	263	100	263
KX434867.1_Creapi	KX434867.1_Creapi	p14_COX3	0.3702290076335878	262	97	262
KX434867.1_Creapi	KX434867.1_Creapi	p16_CYTB	0.38095238095238093	378	144	378
KX434867.1_Creapi	KX434867.1_Creapi	p17_CYTB	0.3386243386243386	378	128	378
KX434867.1_Creapi	KX434867.1_Creapi	p19_ND1	0.08250825082508251	303	25	303
KX434867.1_Creapi	KX434867.1_Creapi	p20_ND1	0.32673267326732675	303	99	303
KX434867.1_Creapi	KX434867.1_Creapi	p22_ND2	0.23323615160349853	343	80	343
KX434867.1_Creapi	KX434867.1_Creapi	p23_ND2	0.3236151603498542	343	111	343
KX434867.1_Creapi	KX434867.1_Creapi	p25_ND3	0.2542372881355932	118	30	118
KX434867.1_Creapi	KX434867.1_Creapi	p26_ND3	0.3220338983050847	118	38	118
KX434867.1_Creapi	KX434867.1_Creapi	p28_ND4L	0.11702127659574468	94	11	94
KX434867.1_Creapi	KX434867.1_Creapi	p29_ND4L	0.2872340425531915	94	27	94
KX434867.1_Creapi	KX434867.1_Creapi	p31_ND4	0.3116591928251121	446	139	446
KX434867.1_Creapi	KX434867.1_Creapi	p32_ND4	0.2533632286995516	446	113	446
KX434867.1_Creapi	KX434867.1_Creapi	p34_ND5	0.2629695885509839	559	147	559
KX434867.1_Creapi	KX434867.1_Creapi	p35_ND5	0.05734767025089606	558	32	558
KX434867.1_Creapi	KX434867.1_Creapi	p37_ND6	0.16766467065868262	167	28	167
KX434867.1_Creapi	KX434867.1_Creapi	p38_ND6	0.23353293413173654	167	39	167
KX434867.1_Creapi	KX434867.1_Creapi	p40_rrnl	0.2309124767225326	1074	248	1074
KX434867.1_Creapi	KX434867.1_Creapi	p41_rrns	0.26474442988204455	763	202	787
KX434868.1_Prospe	KX434868.1_Prospe	p1_ATP6	0.2920353982300885	226	66	226
KX434868.1_Prospe	KX434868.1_Prospe	p2_ATP6	0.35398230088495575	226	80	226
KX434868.1_Prospe	KX434868.1_Prospe	p4_ATP8	0.1320754716981132	53	7	53
KX434868.1_Prospe	KX434868.1_Prospe	p5_ATP8	0.2830188679245283	53	15	53
KX434868.1_Prospe	KX434868.1_Prospe	p7_COX1	0.419921875	512	215	512
KX434868.1_Prospe	KX434868.1_Prospe	p8_COX1	0.40234375	512	206	512
KX434868.1_Prospe	KX434868.1_Prospe	p10_COX2	0.40350877192982454	228	92	228
KX434868.1_Prospe	KX434868.1_Prospe	p11_COX2	0.35964912280701755	228	82	228
KX434868.1_Prospe	KX434868.1_Prospe	p13_COX3	0.3726235741444867	263	98	263
KX434868.1_Prospe	KX434868.1_Prospe	p14_COX3	0.38549618320610685	262	101	262
KX434868.1_Prospe	KX434868.1_Prospe	p16_CYTB	0.3835978835978836	378	145	378
KX434868.1_Prospe	KX434868.1_Prospe	p17_CYTB	0.35185185185185186	378	133	378
KX434868.1_Prospe	KX434868.1_Prospe	p19_ND1	0.07590759075907591	303	23	303
KX434868.1_Prospe	KX434868.1_Prospe	p20_ND1	0.3201320132013201	303	97	303
KX434868.1_Prospe	KX434868.1_Prospe	p22_ND2	0.21865889212827988	343	75	343
KX434868.1_Prospe	KX434868.1_Prospe	p23_ND2	0.3294460641399417	343	113	343
KX434868.1_Prospe	KX434868.1_Prospe	p25_ND3	0.2966101694915254	118	35	118
KX434868.1_Prospe	KX434868.1_Prospe	p26_ND3	0.3220338983050847	118	38	118
KX434868.1_Prospe	KX434868.1_Prospe	p28_ND4L	0.05319148936170213	94	5	94
KX434868.1_Prospe	KX434868.1_Prospe	p29_ND4L	0.26595744680851063	94	25	94
KX434868.1_Prospe	KX434868.1_Prospe	p31_ND4	0.31614349775784756	446	141	446
KX434868.1_Prospe	KX434868.1_Prospe	p32_ND4	0.26681614349775784	446	119	446
KX434868.1_Prospe	KX434868.1_Prospe	p34_ND5	0.2701252236135957	559	151	559
KX434868.1_Prospe	KX434868.1_Prospe	p35_ND5	0.07526881720430108	558	42	558
KX434868.1_Prospe	KX434868.1_Prospe	p37_ND6	0.18562874251497005	167	31	167
KX434868.1_Prospe	KX434868.1_Prospe	p38_ND6	0.2275449101796407	167	38	167
KX434868.1_Prospe	KX434868.1_Prospe	p40_rrnl	0.239292364990689	1074	257	1074
KX434868.1_Prospe	KX434868.1_Prospe	p41_rrns	0.2352168199737188	761	179	787
KX434870.1_Pardav	KX434870.1_Pardav	p1_ATP6	0.3274336283185841	226	74	226
KX434870.1_Pardav	KX434870.1_Pardav	p2_ATP6	0.35398230088495575	226	80	226
KX434870.1_Pardav	KX434870.1_Pardav	p4_ATP8	0.20754716981132076	53	11	53
KX434870.1_Pardav	KX434870.1_Pardav	p5_ATP8	0.2830188679245283	53	15	53
KX434870.1_Pardav	KX434870.1_Pardav	p7_COX1	0.423828125	512	217	512
KX434870.1_Pardav	KX434870.1_Pardav	p8_COX1	0.404296875	512	207	512
KX434870.1_Pardav	KX434870.1_Pardav	p10_COX2	0.42105263157894735	228	96	228
KX434870.1_Pardav	KX434870.1_Pardav	p11_COX2	0.34210526315789475	228	78	228
KX434870.1_Pardav	KX434870.1_Pardav	p13_COX3	0.39543726235741444	263	104	263
KX434870.1_Pardav	KX434870.1_Pardav	p14_COX3	0.38549618320610685	262	101	262
KX434870.1_Pardav	KX434870.1_Pardav	p16_CYTB	0.3888888888888889	378	147	378
KX434870.1_Pardav	KX434870.1_Pardav	p17_CYTB	0.3412698412698413	378	129	378
KX434870.1_Pardav	KX434870.1_Pardav	p19_ND1	0.0891089108910891	303	27	303
KX434870.1_Pardav	KX434870.1_Pardav	p20_ND1	0.33003300330033003	303	100	303
KX434870.1_Pardav	KX434870.1_Pardav	p22_ND2	0.23615160349854228	343	81	343
KX434870.1_Pardav	KX434870.1_Pardav	p23_ND2	0.32653061224489793	343	112	343
KX434870.1_Pardav	KX434870.1_Pardav	p25_ND3	0.2796610169491525	118	33	118
KX434870.1_Pardav	KX434870.1_Pardav	p26_ND3	0.3220338983050847	118	38	118
KX434870.1_Pardav	KX434870.1_Pardav	p28_ND4L	0.0851063829787234	94	8	94
KX434870.1_Pardav	KX434870.1_Pardav	p29_ND4L	0.2553191489361702	94	24	94
KX434870.1_Pardav	KX434870.1_Pardav	p31_ND4	0.3071748878923767	446	137	446
KX434870.1_Pardav	KX434870.1_Pardav	p32_ND4	0.25112107623318386	446	112	446
KX434870.1_Pardav	KX434870.1_Pardav	p34_ND5	0.2629695885509839	559	147	559
KX434870.1_Pardav	KX434870.1_Pardav	p35_ND5	0.06810035842293907	558	38	558
KX434870.1_Pardav	KX434870.1_Pardav	p37_ND6	0.20958083832335328	167	35	167
KX434870.1_Pardav	KX434870.1_Pardav	p38_ND6	0.2275449101796407	167	38	167
KX434870.1_Pardav	KX434870.1_Pardav	p40_rrnl	0.2383612662942272	1074	256	1074
KX434870.1_Pardav	KX434870.1_Pardav	p41_rrns	0.253315649867374	754	191	787
KX434871.1_Metspe	KX434871.1_Metspe	p1_ATP6	0.3008849557522124	226	68	226
KX434871.1_Metspe	KX434871.1_Metspe	p2_ATP6	0.37610619469026546	226	85	226
KX434871.1_Metspe	KX434871.1_Metspe	p4_ATP8	0.22641509433962265	53	12	53
KX434871.1_Metspe	KX434871.1_Metspe	p5_ATP8	0.24528301886792453	53	13	53
KX434871.1_Metspe	KX434871.1_Metspe	p7_COX1	0.431640625	512	221	512
KX434871.1_Metspe	KX434871.1_Metspe	p8_COX1	0.392578125	512	201	512
KX434871.1_Metspe	KX434871.1_Metspe	p10_COX2	0.36403508771929827	228	83	228
KX434871.1_Metspe	KX434871.1_Metspe	p11_COX2	0.33771929824561403	228	77	228
KX434871.1_Metspe	KX434871.1_Metspe	p13_COX3	0.36398467432950193	261	95	263
KX434871.1_Metspe	KX434871.1_Metspe	p14_COX3	0.36153846153846153	260	94	262
KX434871.1_Metspe	KX434871.1_Metspe	p16_CYTB	0.36243386243386244	378	137	378
KX434871.1_Metspe	KX434871.1_Metspe	p17_CYTB	0.35978835978835977	378	136	378
KX434871.1_Metspe	KX434871.1_Metspe	p19_ND1	0.15181518151815182	303	46	303
KX434871.1_Metspe	KX434871.1_Metspe	p20_ND1	0.3201320132013201	303	97	303
KX434871.1_Metspe	KX434871.1_Metspe	p22_ND2	0.24633431085043989	341	84	343
KX434871.1_Metspe	KX434871.1_Metspe	p23_ND2	0.31378299120234604	341	107	343
KX434871.1_Metspe	KX434871.1_Metspe	p25_ND3	0.3220338983050847	118	38	118
KX434871.1_Metspe	KX434871.1_Metspe	p26_ND3	0.288135593220339	118	34	118
KX434871.1_Metspe	KX434871.1_Metspe	p28_ND4L	0.20212765957446807	94	19	94
KX434871.1_Metspe	KX434871.1_Metspe	p29_ND4L	0.2553191489361702	94	24	94
KX434871.1_Metspe	KX434871.1_Metspe	p31_ND4	0.30493273542600896	446	136	446
KX434871.1_Metspe	KX434871.1_Metspe	p32_ND4	0.26681614349775784	446	119	446
KX434871.1_Metspe	KX434871.1_Metspe	p34_ND5	0.2808586762075134	559	157	559
KX434871.1_Metspe	KX434871.1_Metspe	p35_ND5	0.13799283154121864	558	77	558
KX434871.1_Metspe	KX434871.1_Metspe	p37_ND6	0.2545454545454545	165	42	167
KX434871.1_Metspe	KX434871.1_Metspe	p38_ND6	0.2909090909090909	165	48	167
KX434871.1_Metspe	KX434871.1_Metspe	p40_rrnl	0.24976700838769805	1073	268	1074
KX434871.1_Metspe	KX434871.1_Metspe	p41_rrns	0.26036866359447003	434	113	787
KX619654.1_Rhospe	KX619654.1_Rhospe	p1_ATP6	0.2920353982300885	226	66	226
KX619654.1_Rhospe	KX619654.1_Rhospe	p2_ATP6	0.3584070796460177	226	81	226
KX619654.1_Rhospe	KX619654.1_Rhospe	p4_ATP8	0.09433962264150944	53	5	53
KX619654.1_Rhospe	KX619654.1_Rhospe	p5_ATP8	0.2830188679245283	53	15	53
KX619654.1_Rhospe	KX619654.1_Rhospe	p7_COX1	0.419921875	512	215	512
KX619654.1_Rhospe	KX619654.1_Rhospe	p8_COX1	0.408203125	512	209	512
KX619654.1_Rhospe	KX619654.1_Rhospe	p10_COX2	0.39035087719298245	228	89	228
KX619654.1_Rhospe	KX619654.1_Rhospe	p11_COX2	0.34649122807017546	228	79	228
KX619654.1_Rhospe	KX619654.1_Rhospe	p13_COX3	0.376425855513308	263	99	263
KX619654.1_Rhospe	KX619654.1_Rhospe	p14_COX3	0.38549618320610685	262	101	262
KX619654.1_Rhospe	KX619654.1_Rhospe	p16_CYTB	0.40476190476190477	378	153	378
KX619654.1_Rhospe	KX619654.1_Rhospe	p17_CYTB	0.35185185185185186	378	133	378
KX619654.1_Rhospe	KX619654.1_Rhospe	p19_ND1	0.08250825082508251	303	25	303
KX619654.1_Rhospe	KX619654.1_Rhospe	p20_ND1	0.32673267326732675	303	99	303
KX619654.1_Rhospe	KX619654.1_Rhospe	p22_ND2	0.22157434402332363	343	76	343
KX619654.1_Rhospe	KX619654.1_Rhospe	p23_ND2	0.34110787172011664	343	117	343
KX619654.1_Rhospe	KX619654.1_Rhospe	p25_ND3	0.3050847457627119	118	36	118
KX619654.1_Rhospe	KX619654.1_Rhospe	p26_ND3	0.3389830508474576	118	40	118
KX619654.1_Rhospe	KX619654.1_Rhospe	p28_ND4L	0.05319148936170213	94	5	94
KX619654.1_Rhospe	KX619654.1_Rhospe	p29_ND4L	0.2553191489361702	94	24	94
KX619654.1_Rhospe	KX619654.1_Rhospe	p31_ND4	0.31390134529147984	446	140	446
KX619654.1_Rhospe	KX619654.1_Rhospe	p32_ND4	0.2757847533632287	446	123	446
KX619654.1_Rhospe	KX619654.1_Rhospe	p34_ND5	0.26654740608228983	559	149	559
KX619654.1_Rhospe	KX619654.1_Rhospe	p35_ND5	0.08243727598566308	558	46	558
KX619654.1_Rhospe	KX619654.1_Rhospe	p37_ND6	0.20958083832335328	167	35	167
KX619654.1_Rhospe	KX619654.1_Rhospe	p38_ND6	0.23952095808383234	167	40	167
KX619654.1_Rhospe	KX619654.1_Rhospe	p40_rrnl	0.22905027932960895	1074	246	1074
KX619654.1_Rhospe	KX619654.1_Rhospe	p41_rrns	0.2410596026490066	755	182	787
KY689113.1_Derdes2	KY689113.1_Derdes2	p1_ATP6	0.2743362831858407	226	62	226
KY689113.1_Derdes2	KY689113.1_Derdes2	p2_ATP6	0.3407079646017699	226	77	226
KY689113.1_Derdes2	KY689113.1_Derdes2	p4_ATP8	0.1320754716981132	53	7	53
KY689113.1_Derdes2	KY689113.1_Derdes2	p5_ATP8	0.22641509433962265	53	12	53
KY689113.1_Derdes2	KY689113.1_Derdes2	p7_COX1	0.421875	512	216	512
KY689113.1_Derdes2	KY689113.1_Derdes2	p8_COX1	0.3984375	512	204	512
KY689113.1_Derdes2	KY689113.1_Derdes2	p10_COX2	0.39473684210526316	228	90	228
KY689113.1_Derdes2	KY689113.1_Derdes2	p11_COX2	0.34210526315789475	228	78	228
KY689113.1_Derdes2	KY689113.1_Derdes2	p13_COX3	0.38022813688212925	263	100	263
KY689113.1_Derdes2	KY689113.1_Derdes2	p14_COX3	0.37404580152671757	262	98	262
KY689113.1_Derdes2	KY689113.1_Derdes2	p16_CYTB	0.373015873015873	378	141	378
KY689113.1_Derdes2	KY689113.1_Derdes2	p17_CYTB	0.3492063492063492	378	132	378
KY689113.1_Derdes2	KY689113.1_Derdes2	p19_ND1	0.12211221122112212	303	37	303
KY689113.1_Derdes2	KY689113.1_Derdes2	p20_ND1	0.3201320132013201	303	97	303
KY689113.1_Derdes2	KY689113.1_Derdes2	p22_ND2	0.2478134110787172	343	85	343
KY689113.1_Derdes2	KY689113.1_Derdes2	p23_ND2	0.3119533527696793	343	107	343
KY689113.1_Derdes2	KY689113.1_Derdes2	p25_ND3	0.2796610169491525	118	33	118
KY689113.1_Derdes2	KY689113.1_Derdes2	p26_ND3	0.2711864406779661	118	32	118
KY689113.1_Derdes2	KY689113.1_Derdes2	p28_ND4L	0.0851063829787234	94	8	94
KY689113.1_Derdes2	KY689113.1_Derdes2	p29_ND4L	0.2553191489361702	94	24	94
KY689113.1_Derdes2	KY689113.1_Derdes2	p31_ND4	0.3004484304932735	446	134	446
KY689113.1_Derdes2	KY689113.1_Derdes2	p32_ND4	0.26905829596412556	446	120	446
KY689113.1_Derdes2	KY689113.1_Derdes2	p34_ND5	0.27906976744186046	559	156	559
KY689113.1_Derdes2	KY689113.1_Derdes2	p35_ND5	0.13620071684587814	558	76	558
KY689113.1_Derdes2	KY689113.1_Derdes2	p37_ND6	0.19760479041916168	167	33	167
KY689113.1_Derdes2	KY689113.1_Derdes2	p38_ND6	0.23353293413173654	167	39	167
KY689113.1_Derdes2	KY689113.1_Derdes2	p40_rrnl	0.2320596458527493	1073	249	1074
KY689113.1_Derdes2	KY689113.1_Derdes2	p41_rrns	0.22397891963109354	759	170	787
KY689117.1_Parkuh	KY689117.1_Parkuh	p1_ATP6	0.26666666666666666	225	60	226
KY689117.1_Parkuh	KY689117.1_Parkuh	p2_ATP6	0.3511111111111111	225	79	226
KY689117.1_Parkuh	KY689117.1_Parkuh	p4_ATP8	0.16981132075471697	53	9	53
KY689117.1_Parkuh	KY689117.1_Parkuh	p5_ATP8	0.18867924528301888	53	10	53
KY689117.1_Parkuh	KY689117.1_Parkuh	p7_COX1	0.396484375	512	203	512
KY689117.1_Parkuh	KY689117.1_Parkuh	p8_COX1	0.390625	512	200	512
KY689117.1_Parkuh	KY689117.1_Parkuh	p10_COX2	0.37719298245614036	228	86	228
KY689117.1_Parkuh	KY689117.1_Parkuh	p11_COX2	0.2982456140350877	228	68	228
KY689117.1_Parkuh	KY689117.1_Parkuh	p13_COX3	0.34220532319391633	263	90	263
KY689117.1_Parkuh	KY689117.1_Parkuh	p14_COX3	0.37786259541984735	262	99	262
KY689117.1_Parkuh	KY689117.1_Parkuh	p16_CYTB	0.38095238095238093	378	144	378
KY689117.1_Parkuh	KY689117.1_Parkuh	p17_CYTB	0.32275132275132273	378	122	378
KY689117.1_Parkuh	KY689117.1_Parkuh	p19_ND1	0.1254125412541254	303	38	303
KY689117.1_Parkuh	KY689117.1_Parkuh	p20_ND1	0.3069306930693069	303	93	303
KY689117.1_Parkuh	KY689117.1_Parkuh	p22_ND2	0.24198250728862974	343	83	343
KY689117.1_Parkuh	KY689117.1_Parkuh	p23_ND2	0.30029154518950435	343	103	343
KY689117.1_Parkuh	KY689117.1_Parkuh	p25_ND3	0.23728813559322035	118	28	118
KY689117.1_Parkuh	KY689117.1_Parkuh	p26_ND3	0.3135593220338983	118	37	118
KY689117.1_Parkuh	KY689117.1_Parkuh	p28_ND4L	0.14893617021276595	94	14	94
KY689117.1_Parkuh	KY689117.1_Parkuh	p29_ND4L	0.23404255319148937	94	22	94
KY689117.1_Parkuh	KY689117.1_Parkuh	p31_ND4	0.29545454545454547	440	130	446
KY689117.1_Parkuh	KY689117.1_Parkuh	p32_ND4	0.2590909090909091	440	114	446
KY689117.1_Parkuh	KY689117.1_Parkuh	p34_ND5	0.26833631484794274	559	150	559
KY689117.1_Parkuh	KY689117.1_Parkuh	p35_ND5	0.11290322580645161	558	63	558
KY689117.1_Parkuh	KY689117.1_Parkuh	p37_ND6	0.20958083832335328	167	35	167
KY689117.1_Parkuh	KY689117.1_Parkuh	p38_ND6	0.2215568862275449	167	37	167
KY689117.1_Parkuh	KY689117.1_Parkuh	p40_rrnl	0.22087604846225536	1073	237	1074
KY689117.1_Parkuh	KY689117.1_Parkuh	p41_rrns	0.2238219895287958	764	171	787
KY689118.1_Stepor	KY689118.1_Stepor	p1_ATP6	0.34513274336283184	226	78	226
KY689118.1_Stepor	KY689118.1_Stepor	p2_ATP6	0.34513274336283184	226	78	226
KY689118.1_Stepor	KY689118.1_Stepor	p4_ATP8	0.24528301886792453	53	13	53
KY689118.1_Stepor	KY689118.1_Stepor	p5_ATP8	0.20754716981132076	53	11	53
KY689118.1_Stepor	KY689118.1_Stepor	p7_COX1	0.41291585127201563	511	211	512
KY689118.1_Stepor	KY689118.1_Stepor	p8_COX1	0.4050880626223092	511	207	512
KY689118.1_Stepor	KY689118.1_Stepor	p10_COX2	0.3788546255506608	227	86	228
KY689118.1_Stepor	KY689118.1_Stepor	p11_COX2	0.3524229074889868	227	80	228
KY689118.1_Stepor	KY689118.1_Stepor	p13_COX3	0.3916349809885932	263	103	263
KY689118.1_Stepor	KY689118.1_Stepor	p14_COX3	0.3816793893129771	262	100	262
KY689118.1_Stepor	KY689118.1_Stepor	p16_CYTB	0.41798941798941797	378	158	378
KY689118.1_Stepor	KY689118.1_Stepor	p17_CYTB	0.3412698412698413	378	129	378
KY689118.1_Stepor	KY689118.1_Stepor	p19_ND1	0.14655172413793102	232	34	303
KY689118.1_Stepor	KY689118.1_Stepor	p20_ND1	0.2974137931034483	232	69	303
KY689118.1_Stepor	KY689118.1_Stepor	p22_ND2	0.27405247813411077	343	94	343
KY689118.1_Stepor	KY689118.1_Stepor	p23_ND2	0.31486880466472306	343	108	343
KY689118.1_Stepor	KY689118.1_Stepor	p25_ND3	0.2711864406779661	118	32	118
KY689118.1_Stepor	KY689118.1_Stepor	p26_ND3	0.3474576271186441	118	41	118
KY689118.1_Stepor	KY689118.1_Stepor	p28_ND4L	0.09574468085106383	94	9	94
KY689118.1_Stepor	KY689118.1_Stepor	p29_ND4L	0.26595744680851063	94	25	94
KY689118.1_Stepor	KY689118.1_Stepor	p31_ND4	0.3116591928251121	446	139	446
KY689118.1_Stepor	KY689118.1_Stepor	p32_ND4	0.2914798206278027	446	130	446
KY689118.1_Stepor	KY689118.1_Stepor	p34_ND5	0.27549194991055453	559	154	559
KY689118.1_Stepor	KY689118.1_Stepor	p35_ND5	0.16308243727598568	558	91	558
KY689118.1_Stepor	KY689118.1_Stepor	p37_ND6	0.2754491017964072	167	46	167
KY689118.1_Stepor	KY689118.1_Stepor	p38_ND6	0.23952095808383234	167	40	167
KY689118.1_Stepor	KY689118.1_Stepor	p40_rrnl	0.2516309412861137	1073	270	1074
KY689118.1_Stepor	KY689118.1_Stepor	p41_rrns	0.2490272373540856	771	192	787
KY689119.1_Physpe	KY689119.1_Physpe	p1_ATP6	0.26548672566371684	226	60	226
KY689119.1_Physpe	KY689119.1_Physpe	p2_ATP6	0.3495575221238938	226	79	226
KY689119.1_Physpe	KY689119.1_Physpe	p4_ATP8	0.16981132075471697	53	9	53
KY689119.1_Physpe	KY689119.1_Physpe	p5_ATP8	0.2641509433962264	53	14	53
KY689119.1_Physpe	KY689119.1_Physpe	p7_COX1	0.4296875	512	220	512
KY689119.1_Physpe	KY689119.1_Physpe	p8_COX1	0.400390625	512	205	512
KY689119.1_Physpe	KY689119.1_Physpe	p10_COX2	0.37719298245614036	228	86	228
KY689119.1_Physpe	KY689119.1_Physpe	p11_COX2	0.32894736842105265	228	75	228
KY689119.1_Physpe	KY689119.1_Physpe	p13_COX3	0.34600760456273766	263	91	263
KY689119.1_Physpe	KY689119.1_Physpe	p14_COX3	0.35877862595419846	262	94	262
KY689119.1_Physpe	KY689119.1_Physpe	p16_CYTB	0.3544973544973545	378	134	378
KY689119.1_Physpe	KY689119.1_Physpe	p17_CYTB	0.34656084656084657	378	131	378
KY689119.1_Physpe	KY689119.1_Physpe	p19_ND1	0.1188118811881188	303	36	303
KY689119.1_Physpe	KY689119.1_Physpe	p20_ND1	0.31353135313531355	303	95	303
KY689119.1_Physpe	KY689119.1_Physpe	p22_ND2	0.2536443148688047	343	87	343
KY689119.1_Physpe	KY689119.1_Physpe	p23_ND2	0.33819241982507287	343	116	343
KY689119.1_Physpe	KY689119.1_Physpe	p25_ND3	0.2796610169491525	118	33	118
KY689119.1_Physpe	KY689119.1_Physpe	p26_ND3	0.3135593220338983	118	37	118
KY689119.1_Physpe	KY689119.1_Physpe	p28_ND4L	0.09574468085106383	94	9	94
KY689119.1_Physpe	KY689119.1_Physpe	p29_ND4L	0.22340425531914893	94	21	94
KY689119.1_Physpe	KY689119.1_Physpe	p31_ND4	0.2982062780269058	446	133	446
KY689119.1_Physpe	KY689119.1_Physpe	p32_ND4	0.2556053811659193	446	114	446
KY689119.1_Physpe	KY689119.1_Physpe	p34_ND5	0.2504472271914132	559	140	559
KY689119.1_Physpe	KY689119.1_Physpe	p35_ND5	0.07168458781362007	558	40	558
KY689119.1_Physpe	KY689119.1_Physpe	p37_ND6	0.2275449101796407	167	38	167
KY689119.1_Physpe	KY689119.1_Physpe	p38_ND6	0.2754491017964072	167	46	167
KY689119.1_Physpe	KY689119.1_Physpe	p40_rrnl	0.21880819366852886	1074	235	1074
KY689119.1_Physpe	KY689119.1_Physpe	p41_rrns	0.23622047244094488	762	180	787
KY689125.1_Theele	KY689125.1_Theele	p1_ATP6	0.2920353982300885	226	66	226
KY689125.1_Theele	KY689125.1_Theele	p2_ATP6	0.3495575221238938	226	79	226
KY689125.1_Theele	KY689125.1_Theele	p4_ATP8	0.11320754716981132	53	6	53
KY689125.1_Theele	KY689125.1_Theele	p5_ATP8	0.2830188679245283	53	15	53
KY689125.1_Theele	KY689125.1_Theele	p7_COX1	0.427734375	512	219	512
KY689125.1_Theele	KY689125.1_Theele	p8_COX1	0.404296875	512	207	512
KY689125.1_Theele	KY689125.1_Theele	p10_COX2	0.42543859649122806	228	97	228
KY689125.1_Theele	KY689125.1_Theele	p11_COX2	0.34210526315789475	228	78	228
KY689125.1_Theele	KY689125.1_Theele	p13_COX3	0.3688212927756654	263	97	263
KY689125.1_Theele	KY689125.1_Theele	p14_COX3	0.366412213740458	262	96	262
KY689125.1_Theele	KY689125.1_Theele	p16_CYTB	0.38095238095238093	378	144	378
KY689125.1_Theele	KY689125.1_Theele	p17_CYTB	0.3492063492063492	378	132	378
KY689125.1_Theele	KY689125.1_Theele	p19_ND1	0.0858085808580858	303	26	303
KY689125.1_Theele	KY689125.1_Theele	p20_ND1	0.3234323432343234	303	98	303
KY689125.1_Theele	KY689125.1_Theele	p22_ND2	0.21865889212827988	343	75	343
KY689125.1_Theele	KY689125.1_Theele	p23_ND2	0.3119533527696793	343	107	343
KY689125.1_Theele	KY689125.1_Theele	p25_ND3	0.3220338983050847	118	38	118
KY689125.1_Theele	KY689125.1_Theele	p26_ND3	0.3050847457627119	118	36	118
KY689125.1_Theele	KY689125.1_Theele	p28_ND4L	0.1276595744680851	94	12	94
KY689125.1_Theele	KY689125.1_Theele	p29_ND4L	0.2553191489361702	94	24	94
KY689125.1_Theele	KY689125.1_Theele	p31_ND4	0.3004484304932735	446	134	446
KY689125.1_Theele	KY689125.1_Theele	p32_ND4	0.2600896860986547	446	116	446
KY689125.1_Theele	KY689125.1_Theele	p34_ND5	0.26475849731663686	559	148	559
KY689125.1_Theele	KY689125.1_Theele	p35_ND5	0.07885304659498207	558	44	558
KY689125.1_Theele	KY689125.1_Theele	p37_ND6	0.18787878787878787	165	31	167
KY689125.1_Theele	KY689125.1_Theele	p38_ND6	0.24848484848484848	165	41	167
KY689125.1_Theele	KY689125.1_Theele	p40_rrnl	0.2206703910614525	1074	237	1074
KY689125.1_Theele	KY689125.1_Theele	p41_rrns	0.2310704960835509	766	177	787
KY689126.1_Calspe	KY689126.1_Calspe	p1_ATP6	0.3008849557522124	226	68	226
KY689126.1_Calspe	KY689126.1_Calspe	p2_ATP6	0.3230088495575221	226	73	226
KY689126.1_Calspe	KY689126.1_Calspe	p4_ATP8	0.1320754716981132	53	7	53
KY689126.1_Calspe	KY689126.1_Calspe	p5_ATP8	0.20754716981132076	53	11	53
KY689126.1_Calspe	KY689126.1_Calspe	p7_COX1	0.419921875	512	215	512
KY689126.1_Calspe	KY689126.1_Calspe	p8_COX1	0.404296875	512	207	512
KY689126.1_Calspe	KY689126.1_Calspe	p10_COX2	0.37280701754385964	228	85	228
KY689126.1_Calspe	KY689126.1_Calspe	p11_COX2	0.3333333333333333	228	76	228
KY689126.1_Calspe	KY689126.1_Calspe	p13_COX3	0.33840304182509506	263	89	263
KY689126.1_Calspe	KY689126.1_Calspe	p14_COX3	0.366412213740458	262	96	262
KY689126.1_Calspe	KY689126.1_Calspe	p16_CYTB	0.35714285714285715	378	135	378
KY689126.1_Calspe	KY689126.1_Calspe	p17_CYTB	0.335978835978836	378	127	378
